Tweet,Correct Sentiment,Predicted Sentiment
On the blog we discuss #Microsoft embracing of #Apache #Hadoop for big data - nnhttp://t.co/q3YNLQck #opensource #bigdata #IT,neutral,irrelevant
Microsoft Stores giving away free Windows Phone devices with $499 spend http://t.co/YEVwfL4N #microsoft #windows,neutral,positive
#microsoft announces SP3 for #office2007 and #sharepoint2007.,neutral,irrelevant
"Microsoft opens the spigot, Windows Phone Mango available to all #microsoft #windowsphone http://t.co/nwMbseVm #neowin",neutral,positive
#Kinect Makes Learning Playful with Help from Sesame Street and National Geographic http://t.co/xQXP2uWx Genius idea ;) #Microsoft,neutral,positive
#microsoft 1st ever global ad campaign:great full circle focus on integrated product connectivity and global relevance http://t.co/ZCevlB1a,neutral,positive
RT @sharepoinTony: @hersheytech @kofax @collabware @avepoint @nintex engaged w &gt;40 customers #SharePoint ECM Summit at the #Microsoft ...,neutral,irrelevant
@DaniWeb MS business intelligence development studio. Where u create SSRS reports and SSIS packages. Wonderful world of #microsoft :),neutral,positive
Are you an digital expert? Or an online amateur? - http://t.co/oizGNXGT #Microsoft,neutral,irrelevant
A Web service developed by #Microsoft Research lets people curate their own personal history | http://t.co/TYAdzHQx,neutral,irrelevant
RT @TechZader: Microsoft applies for celebrity search patent #microsoft #bing http://t.co/5LbarN3n,neutral,irrelevant
"Microsoft CEO says company got ""lucky"""" when Yahoo deal fell apart #microsoft #steveballmer http://t.co/qGxn8d2l""",neutral,negative
RT @MobileTechWorld: Jet Car Stunts Xbox Live game for Windows Phone released http://t.co/csUC7hVH #wp7 #xbox #microsoft,neutral,irrelevant
Using a #Touchscreen Through Your Pocket Made Possible by #Microsoft #PocketTouch: Have youu2026 http://t.co/PJpFeyTF,neutral,irrelevant
Microsoft Stores giving away free Windows Phone devices with $499 spend #microsoft #wp7 #free #msftstore http://t.co/QbYUm2Ce,neutral,positive
"Sign up for online #Microsoft #HyperV #Virtualization 70-659 training on Nov. 2. It is $99, has a $150 exam voucher! nhttp://t.co/zcHV6TaC",neutral,irrelevant
Microsoft applies for celebrity search patent #microsoft #bing http://t.co/7kAorRKZ,neutral,irrelevant
#Microsoft and #Nokia Announce suite of u2018Microsoft Appsu2019 for Nokiau2019s Symbian Belle Platform http://t.co/c1YryIFh #WP7 #WP75,neutral,irrelevant
Testing Windows 8 Developer Preview #microsoft,neutral,irrelevant
Learn how to keep Microsoft #Exchange costs low today at 11am Pacific.  Win with #Microsoft and #NetApp Webcast @ http://t.co/3NJAayMp,neutral,positive
"If #Microsoft earnings disappoint, blame consumer PC sales -  http://t.co/edXe0xBd via @cnet",neutral,negative
Exciting news: #Microsoft Names @Metalogix a Managed Partner in the High Potential ISV Group http://t.co/rHkqYXo2 #sharepoint,neutral,positive
Microsoft giving away free Windows Phones with a $499 purchase http://t.co/K2qYY9ex #Microsoft #Windows_Phone,neutral,positive
#Microsoft announces two new Xbox 360 holiday bundles http://t.co/GgLwTSlT,neutral,irrelevant
FreeSoftwareFoundation publicly warns of danger of implementing #Microsoft #Restrictedboot w/o #UEFI http://t.co/NASQbmaT #anonymous #USDOR,neutral,negative
"Microsoft's CEO, Steve Ballmer critics the user friendliness of Android. #Android #Google #Microsoft #WP7 http://t.co/rbEv95eE",neutral,neutral
Microsoft turns your body into a touchscreen http://t.co/YE0NZy82 #Microsoft,neutral,irrelevant
Funny #BillGates #Aprons w/Google #1 ranked #LTCartoon u201cGot #Microsoftu201c? http://t.co/CStd8cPM #humor #foodie #microsoft,neutral,negative
Technology 4 StartUp Britain Week: Attracting Customers With SEO and PPC http://t.co/o7tHRXPr #microsoft,neutral,irrelevant
"#Microsoft's plan for bringing its #BI tools to iOS, Android, and Windows 8ndevicesnhttp://ww... Read more at http://t.co/bhhgh5QC",neutral,irrelevant
"#Microsoft Codename ""Data Explorer"""" CTP Coming Next Month  http://t.co/NkhuoM7U #SQLServer #SQL2012 #SQLAzure""",neutral,irrelevant
RT @sanjeevgadre: #Ballmer says that #Microsoft dodged a bullet when it failed to acquire #Yahoo in 2008 | Wish 1 of my ex-employers was ...,neutral,negative
Microsoft Excel: How To Alternate the Color Between Rows - http://t.co/x7TZk9sG #microsoft,neutral,irrelevant
If you missed it : #Microsoft working on u2018PocketTouchu2019 device input through clothing http://t.co/eqz4HkNk,neutral,negative
"Rumor: New screen sizes, specs coming to Windows Phones #windowsphone #microsoft http://t.co/gOQgJvvb #microsoft",neutral,irrelevant
New innotive IT program coming to #Dubai featuring @comptia and #Microsoft qualifications http://t.co/a6fLlkgE RT please,neutral,irrelevant
Why do Linux fanatics want to make Windows 8 less secure? http://t.co/OGkaYZO7 #linux #microsoft,neutral,negative
Amazing that at #microsoft #TechEdAfrica everyone is running iOS phones !,neutral,positive
"#HPVirtualSystem for #Microsoft, latest from the $250 million I2A initiative #HPCI #cloudcomputing http://t.co/yx1R3WsX",neutral,irrelevant
Free Microsoft adCenter Credits http://t.co/OBUxExci #webhostingcoupon #adcenter #credits #free #microsoft,neutral,positive
The Scribble SharePoint Blog: SharePoint 2013 Workflows. Maybe Microsoft can buy Nintex? #Microsoft #SharePoint #SP210 #Workflow #Nintex,neutral,irrelevant
"@MrRobinson ""hard for"""" balms """"to get excited over Android phones"""" because #Microsoft isn't collecting enough royalties yet. #isaidit""",neutral,positive
RT @elearnnet: #microsoft #edu Microsoft's Kinect brings 'playful learning' to the Xbox 360 - The Guardian http://t.co/MW22MJOG,neutral,irrelevant
"Ballmer mocks Android, promises a u201cbunch of newu201d Nokia Windows Phones next week [video] http://t.co/euPPhD1w #microsoft #windows",neutral,neutral
"Microsoft's Ballmer Trashes Android, Touts Skype http://t.co/VkFnwmTJ #microsoft #skype #android",neutral,negative
Not even the Durban rain can stop the part. Prime Circle rocking  #Microsoft #techedafrica,neutral,irrelevant
#JaccuseDZ RT @zeggar-@amaboura the entreprise version of #Microsoft #office365 is not available yet in #Algeria... http://t.co/BuWiL76A,neutral,positive
"RT @RossMistry: #Microsoft Codename ""Data Explorer"""" CTP Coming Next Month  http://t.co/NkhuoM7U #SQLServer #SQL2012 #SQLAzure""",neutral,irrelevant
RT @imason_inc: Search Governance in #SharePoint 2010 http://t.co/dPlbPQHO #microsoft,neutral,irrelevant
Check this video out -- Sesame Street and Nat Geo TV coming to Kinect http://t.co/iw7kjQ81 #xbox #kinect #microsoft,neutral,irrelevant
Microsoft's Steve Ballmer attacks Android phones http://t.co/ExByurKL #windows #android #microsoft #google,neutral,negative
#EvolutionOfIT #cloud event @BenchmarkLearn can any #microsoft or @MSLearning folks help create us a windows azure pass ex. BLAZURE ??,neutral,irrelevant
#apple #facebook @facebook  #microsoft hahahahaha http://t.co/XeNSzCjh,neutral,irrelevant
Ballmer: Weu2019re beating Google in the cloud http://t.co/YFAmguRF #ballmer #google #microsoft #cloud,neutral,negative
RT @NeowinFeed: Steve Ballmer slams Android #microsoft #steveballmer http://t.co/GQqyQbaG #neowin,neutral,irrelevant
"At the #VMworld party, looks good but I wonder who are the better dancers; #VMware or #Microsoft employees! ;-)",neutral,positive
#Microsoft India Webcast LIVE on Cloud Management with System Center App Controller Codename u201cConcerou201d http://t.co/TSYXWdKh  #Cloud,neutral,negative
"#Microsoft discontinued product named #ENSEMBLE STUDIOS on October 14, 2011. Review and comment: http://t.co/eJ8a2Msm",neutral,negative
"#Microsoft's Ballmer Trashes Android, Touts Skypen http://t.co/96BMOxv4",neutral,negative
Microsoft's Kinect brings 'playful learning' to the Xbox 360 http://t.co/AoOj8CaI #microsoft #kinect #xbox #socialmedia,neutral,irrelevant
"Ballmer On Not Buying Yahoo: u201cSometimes Youu2019re Luckyu201d: Speaking today at Web 2.0, #Microsoftu2026 http://t.co/KOt83DxF",neutral,irrelevant
Book Published! #Microsoft #SharePoint 2010 Power User Cookbook: http://t.co/A8ZqMpYP @spmentor http://t.co/v0mO0VkQ,neutral,irrelevant
"New #HPVirtualSystem 4 #Microsoft enhances development, deployment & mgmnt of IT http://t.co/Q3cbxvKb",neutral,positive
Reporting in #Microsoft Dynamics #AX2012 http://t.co/Q4oClJfS,neutral,irrelevant
#Microsoft's Kinect brings 'playful learning' to the Xbox 360 http://t.co/1KAi853k,neutral,irrelevant
"Good summary of planned updates to #Microsoft #Cloud services in Q4 - #SharePoint Online, #Office365, #CRM, #Azure. http://t.co/o35vv1wt",neutral,positive
Steve Ballmer: Bunch of new Nokia Windows Phones coming next week http://t.co/8F2FVygU via @esphoneblog #wp7 #nokia #microsoft,neutral,irrelevant
@bitwizards I'm Chillin in #Microsoft Commons at #CIO Summit  http://t.co/kj890KmF,neutral,irrelevant
RT @kalezo: we strongly recommend students that are following us to sign up for the #imaginecup 2012 contest! http://t.co/ytn5OHym #micr ...,neutral,positive
RT @techinciter: Suppose Microsoft Had Bought Siri? - Forbes http://t.co/ZRYNdhDi #apple #microsoft #siri #msft,neutral,irrelevant
Lunch today: 19.00  Eating it at #Microsoft while attending #VSLive?  Priceless.,positive,positive
Microsoft explains new improvements in Windows 8 Start screen search: http://t.co/pq67GRra #buildingwindows8 @buildwindows8 #tech #microsoft,positive,positive
"Is #Google Down? http://t.co/wFrzKYsN via @Ejunkie Good for #Bing, #Microsoft u2019s investments paying off",positive,positive
#Microsoft details Search improvements in #Windows 8 Start Screen http://t.co/f6AztiaD,positive,positive
This is how charity works these days. http://t.co/839klkFH #billgates #philanthropy #microsoft,positive,positive
Microsoft Stores offer up free Windows Phone 7 devices #microsoft #microsoftstores http://t.co/hJ8qlOC9 #neowin,positive,positive
Windows Runtime and .NET: Better Together http://t.co/z7BBJ1xU #dotnet #dev #WinRT #microsoft,positive,positive
#Yahoo up 4 sale - again! Yrs back #Microsoft almost bought it & now glad it didn't. This could b deal of the year that dosent happen!,positive,positive
I became a #Citizenship #Member at @Microsoft ...Thanks #GOD :) #MSPEgypt #Microsoft,positive,irrelevant
#Microsoft presents #Omnitouch - http://t.co/ui0aD1FJ - Very impressive and futuristic technology!,positive,positive
&lt;3 u #microsoft!!!,positive,irrelevant
"""#Microsoft details Search improvements in Windows 8 Start Screen"""" http://t.co/Agv49znJ""",positive,positive
#Microsoft #Cloud Microsoft offers students free access to its technologies to improve employability: Dubbe... http://t.co/rGBHHUQP #TCN,positive,positive
"Another Gem from #Microsoft - Curate your personal history with  ""Project Greenwich"""".  Available later this month. http://t.co/KgNrbVgp""",positive,positive
V. impressed w/ Image Composite Editor from @MSFTresearch for creating panoramas from individual images. http://t.co/SO7W7spn Tx #Microsoft!,positive,positive
WP7 is getting there: #Microsoft Claws Back to Smartphone Relevance: Rich Jaroslovsky - Bloomberg http://t.co/JIMML4RC via @BloombergNews,positive,positive
#Microsoft #Opens The Door To Two #Spanish #Entrepreneurs With #Medical #Project ! http://t.co/c97sNizT,positive,irrelevant
Windows Phone 7.5 Mango Update Process Ahead of Schedule. http://t.co/p1hwo73x  #Microsoft #WindowsPhone #Mango,positive,irrelevant
Microsoft Stores offer up free Windows Phone 7 devices #microsoft #microsoftstores http://t.co/BpFKyd1O,positive,positive
Just participated in another #Microsoft #SQLServer certification test with #TSQL typing instead of multiple choices. Really cool.,positive,positive
#microsoft #research shows #Holodesk. Awesome!!! The holodeck is one step closer! bit.ly/pCMJON #kinect /via @dvroegop,positive,positive
Welcome Skype to the #Microsoft family. We can do amazing things together. http://t.co/YKCHtu8h #welcomeskype,positive,positive
"Will watch this one with interest! RT @RossMistry: #Microsoft Codename ""Data Explorer"""" CTP Coming ... http://t.co/kvJSerCj via @scottyd99999""",positive,irrelevant
"de esa gente q acaba de leer el libro, viu00f3 una definiciu00f3n mu00e9dica y la pone en #Twitter _ #wevatotal",irrelevant,negative
Waa ya tienes #twitter @luchiie24 wuahahahaha,irrelevant,irrelevant
as indiretaa ta solta hoje nesse #twitter UAHSUAHSUASA' E SO PRA ELA S2,irrelevant,irrelevant
De verdd qe si me he sentidoo rara estar un Dia sin mucho #twitter :B,irrelevant,negative
#Twitter esta loco!,irrelevant,irrelevant
Saino Aki #Twitter,irrelevant,irrelevant
u00a1#twitter Tribune  estu00e1 disponible! http://t.co/RBNiWUmI,irrelevant,irrelevant
YouTube SEO: nnIt's time for another excerpt from the second edition of Music 3.0: A Survival Gui... http://t.co/ePAgAnJB #twitter #news,irrelevant,positive
Vamos a ver que esta ofreciendo #Twitter,irrelevant,irrelevant
Awwwwr me encanta #Twitter porque por este medio desquito todo mis corajes,irrelevant,irrelevant
"Buenas noches, sigan pasandosela bn .. ok no #Twitter Off :3",irrelevant,irrelevant
"Nossa, meu BG aqui no #Twitter estu00e1 uma coisa pavorosa... preciso recortar essa foto de novo... meu rosto ficou todo deformado... hahaha",irrelevant,irrelevant
#twitter off me llama mi camita jajaja..,irrelevant,irrelevant
"Visualiza tus emails, menciones en #twitter, eventos de #facebook y mu00e1s, desde Centro de notificaciones de #IOS 5 http://t.co/BsFmwKFH",irrelevant,irrelevant
#IOS 5: Cu00f3mo integrar #Tweetbot en lugar de #Twitter http://t.co/tjzscoAl,irrelevant,irrelevant
saiiidoooo aqui do #twitter . su00f3 Msn agr add aii    danilosooares@hotmail.com  ;DD,irrelevant,irrelevant
@alegarcia001. Feliz aniversario !!! Que sean muy felices juntos y que cumplan muchos au00f1os mas !!!! Jajaja #twitter,irrelevant,irrelevant
o @RafaArrudaa olha o papel de fundo do meu #TWITTER se vai raxa #HSAUHSAUASHASUHSUSHAUHSUASHUASHASHUASH',irrelevant,irrelevant
Puta pero da Wueba dormirse....Bueno mejor sigo en #Twitter..jejeje :),irrelevant,irrelevant
"Bom, vou fechar esse #Twitter, porque ele estu00e1 roubando os meus assuntos u00acu00ac",irrelevant,irrelevant
vou #fazer uma #montagem com minhas #fotos para colocar como #plano de fundo aki no #twitter!!!!!!!!!!!!,irrelevant,irrelevant
"Los psicu00f3logos se estu00e1n quedando sin pacientes, el #twitter se los estu00e1 robando..",irrelevant,negative
Nu doet alleen #twitter het,irrelevant,irrelevant
#twitter Mii MediO de #DesahOgo..!!,irrelevant,irrelevant
My #Twitter #Diary u0645u0630u0643u0631u0627u062a u062au0648u064au062au0631u064a is out! http://t.co/JLsrgOXI u25b8 Top stories today via @socialwediatips,irrelevant,positive
lo mejor de #twitter es que no tenes que esperar un monton a que carge tu foto:Du2665,irrelevant,irrelevant
todos en #twitter conmocionados con #SoyTuFan2daTemporada,irrelevant,irrelevant
@AleCP93 Hey broo graxiias por recordarme qe existe #Twitter jajajaja!!!nTeniia siglos de no usarlo jajaja!!! :),irrelevant,irrelevant
"@Brandon_Solano hahaha, ve pues xD Ok bye' de #twitter ILTSM!' (LL' &lt;3",irrelevant,irrelevant
Buenas Noches que descansen #Twitter #OF ZzzzzZzzzzz,irrelevant,irrelevant
que como #FACEBOOK ya paso de moda AHORS TODA A PLEBE SE VIENE A #twitter u00acu00ac,irrelevant,irrelevant
Tu00edpico que el #Facebook a esta hora aburre y el #twitter me desvela,irrelevant,irrelevant
"si es ese dia, voi a kumplir 2 au00f1os kon el #twitter :D",irrelevant,irrelevant
@melkoff pues bienvenida vas a ver que pronto le encontraras sentido   es la onda el #twitter,irrelevant,irrelevant
"Excelente mi Ranking Global en #Twitter estoy entre  4,551 de 18,299,114 :o Gracias a Ustedes y a sus RT y en Venezuela estoy de #250 yes Sr",irrelevant,irrelevant
meu #Twitter ta a coisa mais linda rs !!,irrelevant,irrelevant
definitivamente irei MATAR esse #Twitter npq tento trocar a porr# da minha foto de smpnda EEEEEERRRO *-* EEEERROnn#Tomanocu00fa,irrelevant,irrelevant
#twitter #detik Hakim Imas Menangis Ikuti Sidang Perdana - Hakim Imas Dianasari tak kuasa menahan air matanya saat d... http://t.co/G3wgjL6R,irrelevant,irrelevant
RT @MizzSpicey: #TeamFollowBack #TFB #MustFollow #MF #FollowNow #FN #FollowFriday #FF #IFB #Twitter #Follow @DrunkedOutTeezy,irrelevant,irrelevant
A mi #twitter le pica.,irrelevant,irrelevant
RT @Yvandavid: Que lo mataron por #Twitter ya RT @Yonopienso_: u00bfQue le paso a Osmel?xD.,irrelevant,irrelevant
#MichaelJakcsonQuiu00f1onez wowo ya es un tema muy comentado en #twitter,irrelevant,irrelevant
"#Twitter es como el alcohol: Empiezas por curiosidad, luego socializar, despuu00e9s por diversiu00f3n y terminas en adicciu00f3n. / soy ya alcohu00f3lico ;)",irrelevant,irrelevant
#twitter #detik Mahfudz: Ada Parpol yang Mendorong SBY Melepas Menteri PKS http://t.co/hoyXdbDq,irrelevant,irrelevant
Niemiecki rzu0105d uruchomiu0142 w u015brodu0119 wu0142asny kanau0142 na YouTube - Wiadomosci 24: Niemiecki rzu0105d uruchomiu0142 w u015br... http://t.co/n6Wp2QZv #twitter,irrelevant,irrelevant
Now tuned in to http://t.co/DYMDmU3z with @deejaydenco! #WorldWide #Twitter #Facebook join me!!! #RT,irrelevant,irrelevant
Gamit m din pala #twitter now @akosiadrienne haha! (&gt;u032f-u032e&lt;),irrelevant,negative
"http://t.co/9SWZtOM6 n#Twitter, faster than #earthquakesnu062au0648u064au062au0631 u0623u0633u0631u0639 u0645u0646 u0627u0644u0632u0644u0632u0627u0644! #funny #fast #tweet #earthquick #LOL",irrelevant,positive
Ammazza... Anche su #twitter la gente dorme a quest'ora,irrelevant,irrelevant
meu #twitter sem grau00e7a .   boa noite e beijos :9,irrelevant,irrelevant
Ella dice que yo soy su Niu00f1o del #Twitter *-----*,irrelevant,irrelevant
"I just installed the new Twidroyd for #Twitter on my #Android Phone - It's #Free, give it a try. http://t.co/VDYd7QaW",irrelevant,irrelevant
Hasta Mau00f1ana Que Descansen #Twitter Off !!,irrelevant,irrelevant
"Me estoy jeteando, pero no puedo dejarte, #Twitter",irrelevant,irrelevant
Bienvenida al mundo #twitter... Te quiero mucho Azucena!!! @Elidaandrea!!!,irrelevant,irrelevant
Tengo olvidado mi #twitter :S,irrelevant,irrelevant
"Michael Jackson Quiu00f1onez, jugador de la Selecciu00f3n que estu00e1 en los Panamericanos es ""TT"""" tendencia mundial en #Twitter.""",irrelevant,irrelevant
ela pensa que eu nu00e3o faria por ela tuudo isso que ela citou no #twitter dela u00ac.u00ac,irrelevant,irrelevant
tempat asik buat curhat #twitter,irrelevant,irrelevant
3 razones por las que #Twitter mejora la escritura: http://t.co/MBbzZGOR,irrelevant,irrelevant
Ya me dieron ganas de iniciar una campau00f1a mediu00e1tica en #twitter... para mandar al Espinoza al INEA #Su00f3loenMu00e9xico,irrelevant,irrelevant
"vo sair daki do #twitter ju00e1 :) su00f3 vo ver uns videos aki , e ju00e1 to indo ,",irrelevant,irrelevant
RT @Yonopienso_: RT @Yvandavid: Que lo mataron por #Twitter ya RT @Yonopienso_: u00bfQue le paso a Osmel?xD.,irrelevant,irrelevant
MEU #TWITTER TA Tu00c3O MOVIMENTADO ;D ai sim em !,irrelevant,irrelevant
#Twitter Off A Mimir Tempranitoo Muahh Los Quiero A Todos Que Duerman bn,irrelevant,irrelevant
"#TOMANOCU EU SIGO GENTE QE SO POSTA COISA EN CANADEIS, UOL, #twitter doido --`",irrelevant,irrelevant
@pimentta_qzl  kkkkatat  agora  ame maais  eu amo um tantu00e3o que nu00e3o cabe nesse post do #twitter ...,irrelevant,irrelevant
"ja volto #twitter , vou na cozinha .",irrelevant,irrelevant
@Diaana_Gg que ondaaa dianaa andas muy perdida por el #twitter,irrelevant,irrelevant
Llega un momento que #twitter es tu desahogo,irrelevant,irrelevant
RT @NegooHB: Somos 2 Intao @DehTavares que tem o #Twitter #HAHA,irrelevant,irrelevant
Hay dias que tengo tanto q pensar y digo lo voy a poner en #twitter pero no tengo tiempo !,irrelevant,irrelevant
@luisrodrigogali ajjaja noo nooo poes porqq se va a enterarr a menos q tengaa #Twitter jajaja,irrelevant,irrelevant
@ElieDzR  aqui en casa escuchamdo musica en el #ipod y jodiendo en #twitter jaja #normal,irrelevant,irrelevant
@Frank_2869 hey q pedo como vamos en #TWITTER,irrelevant,irrelevant
"RT @sam1meta #Twitter: Ru00e1pido, contundente, y directo. 17 razones para usarlo http://t.co/itML0Lxqu2026 @sam1meta #marketing #sm",irrelevant,irrelevant
RT @anfisabreus u041au0430u043a u043du0430u0441u0442u0440u043eu0438u0442u044c u043au0440u043eu0441u0441u043fu043eu0441u0442u0438u043du0433 u043au043eu043cu043cu0435u043du0442u0430u0440u0438u0435u0432 u0441 u0431u043bu043eu0433u0430 u043du0430 u0422u0432u0438u0442u0442u0435u0440 http://t.co/6DLxWIlU #twitter,irrelevant,irrelevant
tenho que ir dormir mais o #twitter naum deixa :S,irrelevant,irrelevant
@Giiz_arg yo me quedare en #twitter,irrelevant,irrelevant
Creo k ya me saldre de #Twitter,irrelevant,irrelevant
Google+ to Support Pseudonyms http://t.co/ms1eBXpx #google+ #googlesocialmedia #googleventures #facebook #twitter #socialmediamarketing,irrelevant,positive
"@EilsonOliveira a roupa num tira , mais os dedos no #twitter heheh #saudades",irrelevant,irrelevant
Me Ausenteii por mutivos que me DeixaramTriste mais #Twitter  Estou de Volta uhuruoooo!!!!,irrelevant,irrelevant
Bueno... #twitter OFF ! .... Mau00f1anaa a casa ensamble con @NatiiGutiierrez & @pinkangel_26. :D !! Bona Noche u2665 :),irrelevant,irrelevant
"mi sobrina ve un perfil sin foto en #twitter  y me dice: u00bfu00bfu00bfQUIEN ES ESE HUEVO???n""\""""""""JAJAJA",irrelevant,negative
"RT @monizetru: Lo mejor de #twitter sucede en la madruga, cuando los continentes abrazan un no su00e9 quu00e9 que a mu00ed me (falta)&gt;SOBRA!",irrelevant,irrelevant
@StevenRestern Wvn soi novato en #Twitter :( me explica :D,irrelevant,irrelevant
Graacias :D RT @RaHorajty051230 @JeMaZuCe buena pic de perfil de #twitter!!,irrelevant,irrelevant
"#twitter #detik Buntut Kongres Rakyat Papua, 2 Orang Ditemukan Tewas http://t.co/S0lUgv4B",irrelevant,irrelevant
RT @DKhazhintsev: u0413u0443u0431u0435u0440u043du0430u0442u043eu0440 @VShport u0440u0430u0441u0441u043au0430u0437u044bu0432u0430u0435u0442 u043fu0440u043e #twitter #u0425u0430u0431u0430u0440u043eu0432u0441u043a,irrelevant,irrelevant
Buenas Noches Followers :3 #twitter-off,irrelevant,irrelevant
@maxpowertoloza bienvenido #TWITTER jejejeeje buena!!!,irrelevant,irrelevant
@maffkilleritta #twitter se puso de nena y no me dejaba contestar,irrelevant,irrelevant
@Marbelle30 ...Esta familia de #twitter cada vez crece mas y mas ru00e1pidamente estas en 71.406 seguidores y estoy seguro que seru00e1n muchos mas.,irrelevant,irrelevant
Nadie es tan lind@ como en la foto del #twitter y tampoco tan feo como en la foto de la cedula...,irrelevant,irrelevant
@ppmorraz hahaha esos chistes de #ninel se han vuelto famosos en #twitter,irrelevant,irrelevant
#TeamFollowBack #TFB #MustFollow #MF #FollowNow #FN #FollowFriday #FF #IFB #Twitter #Follow @CocaCola_Korea @ThisIsDoyin_,irrelevant,irrelevant
@EdiSant1 tah di mais em mlk fez um #twitter haha,irrelevant,irrelevant
NOSSA *OOOOOOOO* ju00e1 n basta aquela #BALEIA CHATA DO #TWITTER agora tem tartaruga! :/ rsrsrss q merda !,irrelevant,irrelevant
Chavez to return to Venezuela after medical tests - Boston Globe  #twitter #news,irrelevant,irrelevant
que rapido se lleno twitter de personas que conosco haha Ha!! recuerdo hace 1 au00f1o cuando eramos poquitos los que andabamos por #Twitter,irrelevant,irrelevant
DICEN q estoy viciada con #twitter... Pero mmm... NO!,irrelevant,irrelevant
"#Twitter, #Facebook, #Google+ ,YouTube, #Msn ,#Gmail #OFF A dormir se ha dicho =)",irrelevant,irrelevant
#ok #NoEntiendo todo esto del #Twitter pero ya tengo el mu00edo... SIGANME los buenos #FF #Followers,irrelevant,irrelevant
#BOANOITE #TWITTER  . SAINDO \u00d5  . #CHUPAFLAMENGO,irrelevant,irrelevant
"La arrolladora en #Tapachula, esperenlo 4 de Nov.,..!! &gt;&gt;XD&lt;&lt; --&gt; #recomendado,...!! #DalePLAY ,..!! &gt;XD&lt; #FollowME en #Twitter @Fm_antonio",irrelevant,irrelevant
"Oi @flaviasansi. Muito bem vinda ao meu #Twitter. Sempre dou followback pelo meu perfil profissional. Permaneu00e7a por aqui, certo? Abrass!",irrelevant,irrelevant
- Pasen Buenas Noches #Twitter'OFF u2665,irrelevant,irrelevant
Luego de haberme acostado ayer a las 4 de la ma?ana... ahora entiendo por que me ta picando el sue?o!! #Twitter!!!! dejame dormiiiirr!!!,irrelevant,irrelevant
RT @JhonAlexGarciaA: MI NOVIA Y COSTUMBRE DE DEJARME DE SEGUIR EN #TWITTER JAJJAA,irrelevant,irrelevant
Que le pasa al #Twitter... #Chingado,irrelevant,irrelevant
Tinha Esquecido Do #Twitter u00c7.u00c7 Nunca Fiz Isso !Rsrsrs,irrelevant,irrelevant
Sunaa karo merii jaan in se un se afsaane / sab ajnabi hain yahaan kaun kis ko pehchane #Kaifi #Shair #Twitter,irrelevant,irrelevant
Skype: geovannyacaro como en #twitter @geovannyacaro,irrelevant,irrelevant
"Bueno y ya dejen ese ""trasteo masivo"""" de frases de #twitter al #facebook ... CREATIVIDAD GENTE! . CREEAAATIIIVIIIDAAAD !""",irrelevant,irrelevant
@bruna_rafaelah xau amanha eu to d volto com meu #TwitternCOM FE EM DEUSn#TwiTTerOff,irrelevant,irrelevant
HABER FACEBOOK por que no entretienes a tu gente para que ya no se nos vaya #TWITTER tanta plebe u00acu00ac,irrelevant,irrelevant
RT @Daniel_Evilla: ese poco de pensamientos y frases de manes en #twitter... son pura pendejadas me imagino que no cumplen con ninguno.,irrelevant,irrelevant
Tenia qe comentar en #Twitter el concierto de caifanes poca modre yeah!!!!!,irrelevant,irrelevant
Me encanta vacilar y ver tantas cosas en el #Twitter cada vez estoy mas #enamorado de este medio de comunicacion es #unico,irrelevant,irrelevant
Ciu00fames do meu #Twitter nu00e3o da nu00e9?! :&gt;,irrelevant,irrelevant
@YasserDVM jaja ya vez una qe es ineligene y estudia en #Twitter jajaj ntc,irrelevant,irrelevant
El live stream del server de IPN esta over capacity por @SoytuFan_mx no la caguen si no es #twitter,irrelevant,irrelevant
@christianortizh ps tiene pedos y la neta lo entiendo sabes?.. Y luego yo contandolo en el #Twitter #noesdedios,irrelevant,irrelevant
"good afternoon #twitter... n---unkaboggable talaga si # vice ganda sa kanyang # no other horse with @IAmDerekRamsay,Pooh and Chocoleit... :)",irrelevant,neutral
"Eles arrastaram os barcos para a praia, deixaram tudo e #seguiram Jesus.(Lucas 5-11)e este foii o primeiro #twitter da historia humana #RT",irrelevant,irrelevant
"u00bfDesde cuu00e1ndo #Twitter desactivu00f3 para todos la opciu00f3n ""Los RTs de esta persona apareceru00e1n en tu TL""""?""",irrelevant,irrelevant
#TeamFollowBack #TFB #MustFollow #MF #FollowNow #FN #FollowFriday #FF #IFB #Twitter #Follow @MilliondollaPD,irrelevant,irrelevant
@diegomendesr_  popularizar o  #twitter ?? Tipo ter seguidores u00e9 isso???,irrelevant,irrelevant
#Osea jajaja me entero que ahora en el #Twitter se blokea gente mis supuestros primos me blokearon #Lol,irrelevant,irrelevant
eo tenho a mania de entrar no #TWITTER  i respondeeer as coisas ki mi mandu00e3o kkkkkkkkkkkkk,irrelevant,negative
Vuelvo a el #Twitter hasta el 07/11/2011 by _ @LLLF_,irrelevant,irrelevant
#Twitter #Off :( Quizu00e1 mau00f1ana comenzaru00e9 a Twittear desde un movil..Mi nuevo Nokia X2-01!! :),irrelevant,irrelevant
Arrumando meu #twitter :D,irrelevant,irrelevant
me dio pereza buscar su usuario en #twitter :P+,irrelevant,irrelevant
"Tried explaining #Twitter to my mom, but her ""why would you want to do that?"""" argument was pretty bulletproof. #igiveup""",negative,positive
"RT @FuckingShinez: #Twitter = #Dead ""this is why im never on it now""",negative,irrelevant
