Topic,Sentiment,Prediction,TwitterText,,,,,,,
microsoft,neutral,neutral,#Microsoft builds a functioning ??holodesk?? to interact with digital items http://t.co/otvmQxJ2,,,,,,,
microsoft,neutral,neutral,"#Microsoft CEO #Steve_Ballmer on Not Buying #Yahoo: ??Sometimes, You??re Lucky?? http://t.co/D0u2o9nZ",,,,,,,
microsoft,neutral,irrelevant,@Cyruss1989 @wpcentral I think they're referring to the obvious  partnership between #Microsoft and #Nokia aka #Bing and #Navteq.,,,,,,,
microsoft,neutral,neutral,Club CALUMO was FUN!  See the vidio CALUMO Blog #Denali #Microsoft #SQLServer http://t.co/8THqSRBd via @calumo,,,,,,,
microsoft,neutral,irrelevant,Check out this Interesting Blog on Tips from #YouSendIt 4 wht 2 Consider When Migrating 2 #Microsoft Exchange 2010 http://t.co/yLF30h0h,,,,,,,
microsoft,neutral,irrelevant,RT @Microsoft_EDU: Quality #education is vital. Attend #Microsoft & #Desire2Learn session at #EDUCAUSE http://t.co/Gym6pUUx #EDU11,,,,,,,
microsoft,neutral,neutral,@MSPartners can join: Small Business Specialist Community (SBCS) http://t.co/IlQPKEz0! #Microsoft #MPN,,,,,,,
microsoft,neutral,neutral,#microsoft,,,,,,,
microsoft,neutral,irrelevant,#Microsoft are patenting applying personas of celebrities to #Bing results http://t.co/JBmsaU6O,,,,,,,
microsoft,neutral,irrelevant,RT @aislyngreene: #Microsoft wants to transform your hand into a touchscreen: http://t.co/an3bmArc via @AddThis,,,,,,,
microsoft,neutral,irrelevant,#Microsoft extends revenue guarantees to Yahoo: Yahoo disclosed today that Microsoft extended?? http://t.co/NWLalDdd,,,,,,,
microsoft,neutral,irrelevant,#Free Genuine Copy #Microsoft #Windows 8 Pre-Beta #OS: I don??t know how long it??s been out?? http://t.co/EY8GOIrk,,,,,,,
microsoft,neutral,irrelevant,@cloudnewsindia New Version of #Cloud InTune is Available: Posted on #Windows 7 News...#Microsoft has just..http://bit.ly/pY0hlZ,,,,,,,
microsoft,neutral,irrelevant,Any surface touch http://t.co/ymNtCIKG #Microsoft #Technology,,,,,,,
microsoft,neutral,irrelevant,BUILD Windows #Samsung #Slate PC in US #Microsoft Store http://t.co/bm4NeNiT #msdn #bldwin,,,,,,,
microsoft,neutral,irrelevant,RT @Flipbooks #Microsoft Researchers Want to Turn Your Hand Into a Touchscreen http://t.co/NDpyFvpK rt @TferThomas #Technology #Tech,,,,,,,
microsoft,neutral,irrelevant,Tomorrow at #SAPTechEd Bangalore: #SAP & #Microsoft Building Apps for Both Worlds w #DuetEnterprise & #SAPGateway. http://t.co/te4NQmxN,,,,,,,
microsoft,neutral,irrelevant,RT @marcfletcher: #Intervate wins the portals and collaboration partner of the year 2011 #Microsoft #techedafrica,,,,,,,
microsoft,neutral,irrelevant,"@bsteelooper: I vouched for you in #programmer, #microsoft engineer, and #ethical hacker on Connect.Me http://t.co/HIJqPBso",,,,,,,
microsoft,neutral,irrelevant,High Tech Director of Business Development *selling consulting services* #Oracle #Microsoft #SAP #SanFrancisco #jobs http://t.co/OWf25yJB,,,,,,,
microsoft,neutral,irrelevant,RT @SAP_MICROSOFT: Follow @whymicrosoft for insight on #Microsoft solutions which drive productivity for people and their organizations,,,,,,,
microsoft,neutral,irrelevant,"CNET ? #Microsoft #OmniTouch allows multitouch input on arbitrary, everyday surfaces ? http://t.co/PbwdSTmb http://t.co/0D4xV6D3",,,,,,,
microsoft,neutral,irrelevant,"Microsoft releases developer preview of Project Roslyn"" compiler http://t.co/lpb9n510 #Microsoft #beta""",,,,,,,
microsoft,neutral,irrelevant,#Microsoft details #Windows8's new Start Screen Search http://t.co/Z6X5rE5q,,,,,,,
microsoft,neutral,irrelevant,Ballmer On Not Buying Yahoo: http://t.co/ypM4GXf9 #Microsoft #Yahoo #Skype #Xbox #Google #Bing #Ballmer,,,,,,,
microsoft,neutral,irrelevant,"Just saw my bud @EdMaguire of Credit Agricole Securities interviewed by @TylerMatheison  @CNBC, covering  #Microsoft. You rocked it, Ed! #fb",,,,,,,
microsoft,neutral,irrelevant,Creating #Pareto charts using #Microsoft #Excel http://t.co/OFXuNqhY,,,,,,,
microsoft,neutral,irrelevant,RT @MobileTechWorld: Jet Car Stunts Xbox Live game for Windows Phone released http://t.co/O3hYxBxh #wp7 #xbox #microsoft,,,,,,,
microsoft,neutral,irrelevant,#MindTree Introduces mPromo #TradePromotion Solution on #Microsoft #Azure http://t.co/LkjHqrnR #CPG #CGT,,,,,,,
microsoft,neutral,irrelevant,@WSPSanDiego Kickoff tomorrow 10/20 at San Diego #Microsoft Store at 6:00pm @wspwest http://t.co/5FiP2vVg or ping me,,,,,,,
microsoft,neutral,irrelevant,Suppose Microsoft Had Bought Siri? - Forbes http://t.co/ZRYNdhDi #apple #microsoft #siri #msft,,,,,,,
microsoft,neutral,irrelevant,#Microsoft news: #SQLServer licensing will be different from december2011 | #Office365 and #Azure will be available in #Algeria in 2013,,,,,,,
microsoft,neutral,irrelevant,"#Microsoft #Cloud Microsoft - Capture the Cloud: ... through the Rookie, Veteran, and All-Star tiers provid... http://t.co/tnxYUxvA #TCN",,,,,,,
microsoft,neutral,irrelevant,RT @infamarketplace: Tool  to allow users to apply #DataQuality rules directly from MS Excel. Learn more @infamarketplace. http://t.co/j ...,,,,,,,
microsoft,neutral,neutral,#Microsoft builds a functioning 'holodesk' to interact with digital items - http://t.co/ougSB108 via @TheNextWeb,,,,,,,
microsoft,neutral,irrelevant,The way you can understandall of the social mediais as the creation ofa new kind of public space.  #MICROSOFT,,,,,,,
microsoft,neutral,irrelevant,iCloud Control Panel for Windows: http://t.co/8nJ4VHNL #win7 #windows7 #apple #ipad #iphone #ipod #iphone4s #microsoft #icloud,,,,,,,
microsoft,neutral,irrelevant,New post: Touch Everywhere http://t.co/KKDup8v1 #microsoft #research #touch,,,,,,,
microsoft,neutral,irrelevant,RT @mashable: #Microsoft CEO Steve Ballmer on Not Buying #Yahoo: Sometimes," You're Lucky"" - http://t.co/afWazWOy""",,,,,,
microsoft,neutral,neutral,RT @Pocketlint: Ballmer on Nokia: Really looking forward to bunch of new devices next week #nokia #microsoft #wp7 http://t.co/vOH8VM8A,,,,,,,
microsoft,neutral,irrelevant,RT @HPC_Guru: LINQ to #HPC: #Microsoft closes in on delivering its own #Hadoop competitor http://t.co/rsRmJPob #dryad #BigData via @mary ...,,,,,,,
microsoft,neutral,irrelevant,"Zero-day exploits are low in number, but pose big threat, experts say: http://t.co/Tk7i6fw4 #Microsoft #ITsecurity",,,,,,,
microsoft,neutral,irrelevant,Night at the Roxbury with Gates and Ballmer  http://t.co/RSZAL40S #funny #video #gates #ballmer #microsoft,,,,,,,
microsoft,neutral,irrelevant,RT @sb_greenbiz: #Microsoft's supplier #sustainability movement & the effect it could have on #plastics companies http://t.co/m0otPgEm,,,,,,,
microsoft,neutral,irrelevant,Gartner BI 2011: Microsoft and Oracle! http://t.co/ujN5j8dW #Gartner #BI # Oracle #Microsoft,,,,,,,
microsoft,neutral,irrelevant,#HP VirtualSystem for #Microsoft is the latest solution from HP & Microsoft. http://t.co/w8IXiboT #hpci,,,,,,,
microsoft,neutral,neutral,#Microsoft announces official SQL Server driver for #Linux - http://t.co/lgTx40UM #SqlServer,,,,,,,
microsoft,neutral,neutral,#Microsoft Excel Tips: How To Alternate the Color Between Rows #tips http://t.co/WJWREFjJ,,,,,,,
microsoft,neutral,irrelevant,Check out this great Blog w/ Tips from #YouSendIt - what 2 Consider When Migrating 2 #Microsoft Exchange 2010 http://t.co/jw1UbODI @YSI,,,,,,,
microsoft,neutral,irrelevant,"Steve Ballmer: #Nokia to reveal multiple #Windows Phone devices next week, #Microsoft may make their own - http://t.co/KnmpXSW0",,,,,,,
microsoft,neutral,neutral,Microsoft's Steve Ballmer attacks Android phones http://t.co/bkgep6zm #Android #Microsoft #SteveBallmer #Google,,,,,,,
microsoft,neutral,irrelevant,See how you can save 40% on dozens of #Microsoft #certification practice exams http://t.co/KojQrE1q via @EricLigman,,,,,,,
microsoft,neutral,irrelevant,"Google Docs presentation makes PowerPoint weep, beg for mercy http://t.co/9rVHs6jk via @engadget #google #powerpoint #microsoft #haha",,,,,,,
microsoft,neutral,irrelevant,#Microsoft #Cloud GSA Loses $2.5 Billion Cloud Contract Fight: Google recently dropped a case against the D... http://t.co/cObJRw66 #TCN,,,,,,,
microsoft,neutral,irrelevant,Nokia 800 ??Searay?? Windows Phone press shots leak http://t.co/HwZzIEKk #microsoft #windows,,,,,,,
microsoft,neutral,irrelevant,Microsoft applies for celebrity search patent #microsoft #bing http://t.co/WABa8K9B,,,,,,,
microsoft,neutral,irrelevant,#Teamfollowback -Microsoft expands Windows Phone Marketplace to India #microsoft #windowsphone #india,,,,,,,
microsoft,neutral,irrelevant,first steps to holographic user interfaces? http://t.co/XkavtOm9 #microsoft #research,,,,,,,
microsoft,neutral,neutral,#Intervate wins content management partner of the year 2011. #Microsoft #techedafrica,,,,,,,
microsoft,neutral,irrelevant,"Great, now #Skype is a part of #Microsoft stack http://t.co/vZfUv9OI.",,,,,,,
microsoft,neutral,irrelevant,Get rid of that tangled mess behind your computer desk with this #Microsoft Wireless Mouse and Keyboard:  http://t.co/n4LewRAy,,,,,,,
microsoft,neutral,irrelevant,"RT @techinciter: Open Letter: Steve Ballmer, Please Retire - Forbes - Please retweet! #MSFT needs a techie leader. http://t.co/E8uMRmro  ...",,,,,,,
microsoft,neutral,irrelevant,Microsoft Roslyn CTP is finally out...Check it out http://t.co/cSTAnsLF #roslyn #visualstudio #compiler #csharp #net #microsoft,,,,,,,
microsoft,neutral,irrelevant,"228MB for what is basically a glorified chat client.  Oh, Microsoft.  #lync #microsoft http://t.co/oktrAysu",,,,,,,
microsoft,neutral,neutral,"Metro (design language)"" http://t.co/r7RdW1PH Microsoft took inspiration from King County Metro! #microsoft #metro #windows8 #bus""",,,,,,,
microsoft,neutral,irrelevant,#Microsoft researchers want to turn your hand into a touchscreenhttp://t.co/HV2oi81b,,,,,,,
microsoft,neutral,positive,#Microsoft Windows Server 2008 R2 Enterprise OEM #preisvergleich http://t.co/0jWsfMQn Bewertung softline24 #test #Microsoft,,,,,,,
microsoft,neutral,neutral,#microsoft makes every surface a touch screen http://t.co/n2GC2gK4 #touch #gesture,,,,,,,
microsoft,neutral,neutral,Isn't this a little too much?http://t.co/ILWPs3f9 #xbox #microsoft #technology,,,,,,,
microsoft,neutral,neutral,RT @Startpack_en: Guys from #Microsoft tell #Startpack developers about how to integrates with #SystemCenter via web services. http://t. ...,,,,,,,
microsoft,neutral,neutral,CLOUD NEWS - Infosys boosts its cloud solution with Microsoft partnership - http://t.co/RNHzqjGR - @Infosys #cloud #microsoft #azure,,,,,,,
microsoft,neutral,irrelevant,1st public test release for the Roslyn project. http://t.co/0j9ly9Y8 giving APIs to the C# compiler (and visual basic but ..;). #microsoft,,,,,,,
microsoft,neutral,irrelevant,#Microsoft applies for celebrity search #patent. #bing-o http://t.co/vaDvkMSk #HermanCain.co directs you to...#RonPaul http://t.co/8Qgp5J48,,,,,,,
microsoft,neutral,neutral,Need info - #Microsoft #CRM - then check this out - http://t.co/seRMv1o7,,,,,,,
microsoft,neutral,neutral,Dear #Microsoft - seize the moment - focus on developing Windows7 phones for enterprise solutions. Succeed where #RIM is failing.,,,,,,,
microsoft,neutral,neutral,#Microsoft shows 'touch screen' for any surface | Nanotech - The Circuits Blog - CNET News http://t.co/qwhoCf5T via @cnet,,,,,,,
microsoft,neutral,neutral,Survivable Branch Appliances & Basic Hybrid Gateways for #Microsoft #Lync and Office Communications Server http://t.co/MqUojAAf #Audiocodes,,,,,,,
microsoft,neutral,irrelevant,How to install Windows 7 ?C What to do before start [Part 2]: http://t.co/vvaslUmA via @Pureinfotech #win7 #tech #software #backup #microsoft,,,,,,,
microsoft,neutral,neutral,#itasum11 - Gadgeteer http://t.co/ecWX3Ajl - The New Way to make inspire and stimulate learning #edugeek #kinext #microsoft,,,,,,,
microsoft,neutral,irrelevant,On the blog we discuss #Microsoft embracing of #Apache #Hadoop for big data - http://t.co/q3YNLQck #opensource #bigdata #IT,,,,,,,
microsoft,neutral,neutral,Microsoft Stores giving away free Windows Phone devices with $499 spend http://t.co/YEVwfL4N #microsoft #windows,,,,,,,
microsoft,neutral,irrelevant,#microsoft announces SP3 for #office2007 and #sharepoint2007.,,,,,,,
microsoft,neutral,neutral,"Microsoft opens the spigot, Windows Phone Mango available to all #microsoft #windowsphone http://t.co/nwMbseVm #neowin",,,,,,,
microsoft,neutral,irrelevant,#Kinect Makes Learning Playful with Help from Sesame Street and National Geographic http://t.co/xQXP2uWx Genius idea ;) #Microsoft,,,,,,,
microsoft,neutral,irrelevant,#microsoft 1st ever global ad campaign:great full circle focus on integrated product connectivity and global relevance http://t.co/ZCevlB1a,,,,,,,
microsoft,neutral,irrelevant,RT @sharepoinTony: @hersheytech @kofax @collabware @avepoint @nintex engaged w &gt;40 customers #SharePoint ECM Summit at the #Microsoft ...,,,,,,,
microsoft,neutral,irrelevant,@DaniWeb MS business intelligence development studio. Where u create SSRS reports and SSIS packages. Wonderful world of #microsoft :),,,,,,,
microsoft,neutral,neutral,Are you an digital expert? Or an online amateur? - http://t.co/oizGNXGT #Microsoft,,,,,,,
microsoft,neutral,irrelevant,A Web service developed by #Microsoft Research lets people curate their own personal history | http://t.co/TYAdzHQx,,,,,,,
microsoft,neutral,irrelevant,RT @TechZader: Microsoft applies for celebrity search patent #microsoft #bing http://t.co/5LbarN3n,,,,,,,
microsoft,neutral,irrelevant,"Microsoft CEO says company got lucky"" when Yahoo deal fell apart #microsoft #steveballmer http://t.co/qGxn8d2l""",,,,,,,
microsoft,neutral,irrelevant,RT @MobileTechWorld: Jet Car Stunts Xbox Live game for Windows Phone released http://t.co/csUC7hVH #wp7 #xbox #microsoft,,,,,,,
microsoft,neutral,neutral,Using a #Touchscreen Through Your Pocket Made Possible by #Microsoft #PocketTouch: Have you?? http://t.co/PJpFeyTF,,,,,,,
microsoft,neutral,irrelevant,Microsoft Stores giving away free Windows Phone devices with $499 spend #microsoft #wp7 #free #msftstore http://t.co/QbYUm2Ce,,,,,,,
microsoft,neutral,irrelevant,"Sign up for online #Microsoft #HyperV #Virtualization 70-659 training on Nov. 2. It is $99, has a $150 exam voucher! http://t.co/zcHV6TaC",,,,,,,
microsoft,neutral,irrelevant,Microsoft applies for celebrity search patent #microsoft #bing http://t.co/7kAorRKZ,,,,,,,
microsoft,neutral,irrelevant,#Microsoft and #Nokia Announce suite of ??Microsoft Apps?? for Nokia??s Symbian Belle Platform http://t.co/c1YryIFh #WP7 #WP75,,,,,,,
microsoft,neutral,irrelevant,Testing Windows 8 Developer Preview #microsoft,,,,,,,
microsoft,neutral,irrelevant,Learn how to keep Microsoft #Exchange costs low today at 11am Pacific.  Win with #Microsoft and #NetApp Webcast @ http://t.co/3NJAayMp,,,,,,,
microsoft,neutral,irrelevant,"If #Microsoft earnings disappoint, blame consumer PC sales -  http://t.co/edXe0xBd via @cnet",,,,,,,
microsoft,neutral,irrelevant,Exciting news: #Microsoft Names @Metalogix a Managed Partner in the High Potential ISV Group http://t.co/rHkqYXo2 #sharepoint,,,,,,,
microsoft,neutral,irrelevant,Microsoft giving away free Windows Phones with a $499 purchase http://t.co/K2qYY9ex #Microsoft #Windows_Phone,,,,,,,
microsoft,neutral,irrelevant,#Microsoft announces two new Xbox 360 holiday bundles http://t.co/GgLwTSlT,,,,,,,
microsoft,neutral,irrelevant,FreeSoftwareFoundation publicly warns of danger of implementing #Microsoft #Restrictedboot w/o #UEFI http://t.co/NASQbmaT #anonymous #USDOR,,,,,,,
microsoft,neutral,irrelevant,"Microsoft's CEO, Steve Ballmer critics the user friendliness of Android. #Android #Google #Microsoft #WP7 http://t.co/rbEv95eE",,,,,,,
microsoft,neutral,irrelevant,Microsoft turns your body into a touchscreen http://t.co/YE0NZy82 #Microsoft,,,,,,,
microsoft,neutral,irrelevant,Funny #BillGates #Aprons w/Google #1 ranked #LTCartoon ??Got #Microsoft??? http://t.co/CStd8cPM #humor #foodie #microsoft,,,,,,,
microsoft,neutral,irrelevant,Technology 4 StartUp Britain Week: Attracting Customers With SEO and PPC http://t.co/o7tHRXPr #microsoft,,,,,,,
microsoft,neutral,irrelevant,"#Microsoft's plan for bringing its #BI tools to iOS, Android, and Windows 8deviceshttp://ww... Read more at http://t.co/bhhgh5QC",,,,,,,
microsoft,neutral,irrelevant,"#Microsoft Codename Data Explorer"" CTP Coming Next Month  http://t.co/NkhuoM7U #SQLServer #SQL2012 #SQLAzure""",,,,,,,
microsoft,neutral,irrelevant,RT @sanjeevgadre: #Ballmer says that #Microsoft dodged a bullet when it failed to acquire #Yahoo in 2008 | Wish 1 of my ex-employers was ...,,,,,,,
microsoft,neutral,neutral,Microsoft Excel: How To Alternate the Color Between Rows - http://t.co/x7TZk9sG #microsoft,,,,,,,
microsoft,neutral,neutral,If you missed it : #Microsoft working on ??PocketTouch?? device input through clothing http://t.co/eqz4HkNk,,,,,,,
microsoft,neutral,irrelevant,"Rumor: New screen sizes, specs coming to Windows Phones #windowsphone #microsoft http://t.co/gOQgJvvb #microsoft",,,,,,,
microsoft,neutral,neutral,New innotive IT program coming to #Dubai featuring @comptia and #Microsoft qualifications http://t.co/a6fLlkgE RT please,,,,,,,
microsoft,neutral,irrelevant,Why do Linux fanatics want to make Windows 8 less secure? http://t.co/OGkaYZO7 #linux #microsoft,,,,,,,
microsoft,neutral,irrelevant,Amazing that at #microsoft #TechEdAfrica everyone is running iOS phones !,,,,,,,
microsoft,neutral,irrelevant,"#HPVirtualSystem for #Microsoft, latest from the $250 million I2A initiative #HPCI #cloudcomputing http://t.co/yx1R3WsX",,,,,,,
microsoft,neutral,irrelevant,Free Microsoft adCenter Credits http://t.co/OBUxExci #webhostingcoupon #adcenter #credits #free #microsoft,,,,,,,
microsoft,neutral,irrelevant,The Scribble SharePoint Blog: SharePoint 2013 Workflows. Maybe Microsoft can buy Nintex? #Microsoft #SharePoint #SP210 #Workflow #Nintex,,,,,,,
microsoft,neutral,irrelevant,"@MrRobinson hard for"" balms ""to get excited over Android phones"" because #Microsoft isn't collecting enough royalties yet. #isaidit""",,,,,,,
microsoft,neutral,irrelevant,RT @elearnnet: #microsoft #edu Microsoft's Kinect brings 'playful learning' to the Xbox 360 - The Guardian http://t.co/MW22MJOG,,,,,,,
microsoft,neutral,irrelevant,"Ballmer mocks Android, promises a ??bunch of new?? Nokia Windows Phones next week [video] http://t.co/euPPhD1w #microsoft #windows",,,,,,,
microsoft,neutral,irrelevant,"Microsoft's Ballmer Trashes Android, Touts Skype http://t.co/VkFnwmTJ #microsoft #skype #android",,,,,,,
microsoft,neutral,irrelevant,Not even the Durban rain can stop the part. Prime Circle rocking  #Microsoft #techedafrica,,,,,,,
microsoft,neutral,irrelevant,#JaccuseDZ RT @zeggar-@amaboura the entreprise version of #Microsoft #office365 is not available yet in #Algeria... http://t.co/BuWiL76A,,,,,,,
microsoft,neutral,irrelevant,"RT @RossMistry: #Microsoft Codename Data Explorer"" CTP Coming Next Month  http://t.co/NkhuoM7U #SQLServer #SQL2012 #SQLAzure""",,,,,,,
microsoft,neutral,irrelevant,RT @imason_inc: Search Governance in #SharePoint 2010 http://t.co/dPlbPQHO #microsoft,,,,,,,
microsoft,neutral,irrelevant,Check this video out -- Sesame Street and Nat Geo TV coming to Kinect http://t.co/iw7kjQ81 #xbox #kinect #microsoft,,,,,,,
microsoft,neutral,irrelevant,Microsoft's Steve Ballmer attacks Android phones http://t.co/ExByurKL #windows #android #microsoft #google,,,,,,,
microsoft,neutral,neutral,#EvolutionOfIT #cloud event @BenchmarkLearn can any #microsoft or @MSLearning folks help create us a windows azure pass ex. BLAZURE ??,,,,,,,
microsoft,neutral,irrelevant,#apple #facebook @facebook  #microsoft hahahahaha http://t.co/XeNSzCjh,,,,,,,
microsoft,neutral,irrelevant,Ballmer: We??re beating Google in the cloud http://t.co/YFAmguRF #ballmer #google #microsoft #cloud,,,,,,,
microsoft,neutral,irrelevant,RT @NeowinFeed: Steve Ballmer slams Android #microsoft #steveballmer http://t.co/GQqyQbaG #neowin,,,,,,,
microsoft,neutral,irrelevant,"At the #VMworld party, looks good but I wonder who are the better dancers; #VMware or #Microsoft employees! ;-)",,,,,,,
microsoft,neutral,irrelevant,#Microsoft India Webcast LIVE on Cloud Management with System Center App Controller Codename ??Concero?? http://t.co/TSYXWdKh  #Cloud,,,,,,,
microsoft,neutral,irrelevant,"#Microsoft discontinued product named #ENSEMBLE STUDIOS on October 14, 2011. Review and comment: http://t.co/eJ8a2Msm",,,,,,,
microsoft,neutral,irrelevant,"#Microsoft's Ballmer Trashes Android, Touts Skype http://t.co/96BMOxv4",,,,,,,
microsoft,neutral,irrelevant,Microsoft's Kinect brings 'playful learning' to the Xbox 360 http://t.co/AoOj8CaI #microsoft #kinect #xbox #socialmedia,,,,,,,
microsoft,neutral,neutral,"Ballmer On Not Buying Yahoo: ??Sometimes You??re Lucky??: Speaking today at Web 2.0, #Microsoft?? http://t.co/KOt83DxF",,,,,,,
microsoft,neutral,neutral,Book Published! #Microsoft #SharePoint 2010 Power User Cookbook: http://t.co/A8ZqMpYP @spmentor http://t.co/v0mO0VkQ,,,,,,,
microsoft,neutral,irrelevant,"New #HPVirtualSystem 4 #Microsoft enhances development, deployment & mgmnt of IT http://t.co/Q3cbxvKb",,,,,,,
microsoft,neutral,irrelevant,Reporting in #Microsoft Dynamics #AX2012 http://t.co/Q4oClJfS,,,,,,,
microsoft,neutral,irrelevant,#Microsoft's Kinect brings 'playful learning' to the Xbox 360 http://t.co/1KAi853k,,,,,,,
microsoft,neutral,irrelevant,"Good summary of planned updates to #Microsoft #Cloud services in Q4 - #SharePoint Online, #Office365, #CRM, #Azure. http://t.co/o35vv1wt",,,,,,,
microsoft,neutral,irrelevant,Steve Ballmer: Bunch of new Nokia Windows Phones coming next week http://t.co/8F2FVygU via @esphoneblog #wp7 #nokia #microsoft,,,,,,,
microsoft,neutral,irrelevant,@bitwizards I'm Chillin in #Microsoft Commons at #CIO Summit  http://t.co/kj890KmF,,,,,,,
microsoft,neutral,irrelevant,RT @kalezo: we strongly recommend students that are following us to sign up for the #imaginecup 2012 contest! http://t.co/ytn5OHym #micr ...,,,,,,,
microsoft,neutral,neutral,RT @techinciter: Suppose Microsoft Had Bought Siri? - Forbes http://t.co/ZRYNdhDi #apple #microsoft #siri #msft,,,,,,,
microsoft,positive,irrelevant,Lunch today: 19.00  Eating it at #Microsoft while attending #VSLive?  Priceless.,,,,,,,
microsoft,positive,irrelevant,Microsoft explains new improvements in Windows 8 Start screen search: http://t.co/pq67GRra #buildingwindows8 @buildwindows8 #tech #microsoft,,,,,,,
microsoft,positive,neutral,"Is #Google Down? http://t.co/wFrzKYsN via @Ejunkie Good for #Bing, #Microsoft ??s investments paying off",,,,,,,
microsoft,positive,positive,#Microsoft details Search improvements in #Windows 8 Start Screen http://t.co/f6AztiaD,,,,,,,
microsoft,positive,irrelevant,This is how charity works these days. http://t.co/839klkFH #billgates #philanthropy #microsoft,,,,,,,
microsoft,positive,irrelevant,Microsoft Stores offer up free Windows Phone 7 devices #microsoft #microsoftstores http://t.co/hJ8qlOC9 #neowin,,,,,,,
microsoft,positive,irrelevant,Windows Runtime and .NET: Better Together http://t.co/z7BBJ1xU #dotnet #dev #WinRT #microsoft,,,,,,,
microsoft,positive,irrelevant,#Yahoo up 4 sale - again! Yrs back #Microsoft almost bought it & now glad it didn't. This could b deal of the year that dosent happen!,,,,,,,
microsoft,positive,irrelevant,I became a #Citizenship #Member at @Microsoft ...Thanks #GOD :) #MSPEgypt #Microsoft,,,,,,,
microsoft,positive,irrelevant,#Microsoft presents #Omnitouch - http://t.co/ui0aD1FJ - Very impressive and futuristic technology!,,,,,,,
microsoft,positive,irrelevant,&lt;3 u #microsoft!!!,,,,,,,
microsoft,positive,irrelevant,"#Microsoft details Search improvements in Windows 8 Start Screen"" http://t.co/Agv49znJ""",,,,,,,
microsoft,positive,irrelevant,#Microsoft #Cloud Microsoft offers students free access to its technologies to improve employability: Dubbe... http://t.co/rGBHHUQP #TCN,,,,,,,
microsoft,positive,irrelevant,"Another Gem from #Microsoft - Curate your personal history with  Project Greenwich"".  Available later this month. http://t.co/KgNrbVgp""",,,,,,,
microsoft,positive,irrelevant,V. impressed w/ Image Composite Editor from @MSFTresearch for creating panoramas from individual images. http://t.co/SO7W7spn Tx #Microsoft!,,,,,,,
microsoft,positive,irrelevant,WP7 is getting there: #Microsoft Claws Back to Smartphone Relevance: Rich Jaroslovsky - Bloomberg http://t.co/JIMML4RC via @BloombergNews,,,,,,,
microsoft,positive,irrelevant,#Microsoft #Opens The Door To Two #Spanish #Entrepreneurs With #Medical #Project ! http://t.co/c97sNizT,,,,,,,
microsoft,positive,irrelevant,Windows Phone 7.5 Mango Update Process Ahead of Schedule. http://t.co/p1hwo73x  #Microsoft #WindowsPhone #Mango,,,,,,,
microsoft,positive,irrelevant,Microsoft Stores offer up free Windows Phone 7 devices #microsoft #microsoftstores http://t.co/BpFKyd1O,,,,,,,
microsoft,positive,irrelevant,Just participated in another #Microsoft #SQLServer certification test with #TSQL typing instead of multiple choices. Really cool.,,,,,,,
microsoft,positive,irrelevant,#microsoft #research shows #Holodesk. Awesome!!! The holodeck is one step closer! bit.ly/pCMJON #kinect /via @dvroegop,,,,,,,
microsoft,positive,irrelevant,Welcome Skype to the #Microsoft family. We can do amazing things together. http://t.co/YKCHtu8h #welcomeskype,,,,,,,
microsoft,positive,irrelevant,"Will watch this one with interest! RT @RossMistry: #Microsoft Codename Data Explorer"" CTP Coming ... http://t.co/kvJSerCj via @scottyd99999""",,,,,,,
twitter,irrelevant,irrelevant,"de esa gente q acaba de leer el libro, vi?? una definici??n m??dica y la pone en #Twitter _ #wevatotal",,,,,,,
twitter,irrelevant,irrelevant,Waa ya tienes #twitter @luchiie24 wuahahahaha,,,,,,,
twitter,irrelevant,irrelevant,as indiretaa ta solta hoje nesse #twitter UAHSUAHSUASA' E SO PRA ELA S2,,,,,,,
twitter,irrelevant,irrelevant,De verdd qe si me he sentidoo rara estar un Dia sin mucho #twitter :B,,,,,,,
twitter,irrelevant,irrelevant,#Twitter esta loco!,,,,,,,
twitter,irrelevant,irrelevant,Saino Aki #Twitter,,,,,,,
twitter,irrelevant,irrelevant,?#twitter Tribune  est?? disponible! http://t.co/RBNiWUmI,,,,,,,
twitter,irrelevant,irrelevant,YouTube SEO: It's time for another excerpt from the second edition of Music 3.0: A Survival Gui... http://t.co/ePAgAnJB #twitter #news,,,,,,,
twitter,irrelevant,irrelevant,Vamos a ver que esta ofreciendo #Twitter,,,,,,,
twitter,irrelevant,irrelevant,Awwwwr me encanta #Twitter porque por este medio desquito todo mis corajes,,,,,,,
twitter,irrelevant,irrelevant,"Buenas noches, sigan pasandosela bn .. ok no #Twitter Off :3",,,,,,,
twitter,irrelevant,neutral,"Nossa, meu BG aqui no #Twitter est?? uma coisa pavorosa... preciso recortar essa foto de novo... meu rosto ficou todo deformado... hahaha",,,,,,,
twitter,irrelevant,irrelevant,#twitter off me llama mi camita jajaja..,,,,,,,
twitter,irrelevant,irrelevant,"Visualiza tus emails, menciones en #twitter, eventos de #facebook y m??s, desde Centro de notificaciones de #IOS 5 http://t.co/BsFmwKFH",,,,,,,
twitter,irrelevant,irrelevant,#IOS 5: C??mo integrar #Tweetbot en lugar de #Twitter http://t.co/tjzscoAl,,,,,,,
twitter,irrelevant,irrelevant,saiiidoooo aqui do #twitter . s?? Msn agr add aii    danilosooares@hotmail.com  ;DD,,,,,,,
