Topic,Sentiment,Tweet
apple,irrelevant,"""How the community saw #SteveJobs - 12 Most #Community \""""iCelebrates\"""" Steve Jobs - http://t.co/jJRwIvmc @Apple"""
apple,negative,"RT @aplusk: Sending love & light to everyone @Apple & the entire Jobs family.Today we lost a Giant who will be missed even by those who  ..."
apple,irrelevant,"@apple store NY"
apple,irrelevant,"""Attending #mobilemem "
apple,irrelevant,"Tell how Steve Jobs & @Apple changed your life and $5 will be donated to Pancreatic #Cancer Research! @PanCAN @Pan_Act http://t.co/BWzganje"
apple,irrelevant,"""yeah"
apple,irrelevant,"picking up my #iPhone4S in two hours @Apple!"
apple,irrelevant,"@DickCostolo says daily #twitter signups have TRIPLED since the new @apple #iphone4S came out"
apple,irrelevant,"""yes"
apple,positive,"""@azee1v1 @apple @umber Better file info/easier to get to"
apple,irrelevant,"""Hello again"
apple,irrelevant,"""@Apple"
apple,positive,"""@AsimRang @apple @umber the podcasts feature works just fine"
apple,neutral,"\u201c@NoVaTyler: @Foreverfit4u amazing how quickly apple went down the poop tube\u201d It couldn't have 2do w/operator error! #sarcasm Still \u2764 @apple"
apple,irrelevant,"""#Win an @Apple iPod Touch from @Mommy_gaga"
apple,positive,"""Been MIA from Twitter.. But now Tweeting from my new @apple iPhone! :) #finallycool #notreally well"
apple,irrelevant,"Spell check needed when saving documents - fingers crossed Steve Jobs left that nugget of technology behind on the @Apple to do list. :)"
apple,irrelevant,"@Apple Stores to close for one hour on October 19 to watch #SteveJobs #memorial http://t.co/fbjqb5RA via @9to5mac #tech #porchista"
apple,irrelevant,"iPhone 4S vs Canon 5D MKII. @apple @canon @iphone http://t.co/PvKqad33"
apple,negative,"Siri says some weird things | This is my next... http://t.co/H8n7caSg via @verge @hasanga @mohoisham @apple #Siri #LMFAO"
apple,irrelevant,"@apple karaoke ceel w/ @nandamaulida @putriasmara @galuhoktriana @milatus :p"
apple,neutral,"@SamsungMobileUS @Apple would disagree with you right now."
apple,irrelevant,"""Stay hungry"
apple,negative,"RT @thejjmg: My friend @bm88 found this article on the #ios5 battery drain problem http://t.co/Iqa0ipVt @Apple ah mines being sinking..."
apple,irrelevant,"iSteps @apple store bologna http://t.co/WjjBq7Ae"
apple,positive,"Dear @Apple\u2026 If I make love to iCloud will ALL THE THINGS have my babies?"
apple,irrelevant,"POLL: http://t.co/9q2Er1w9 Q:R U pissed @Apple banned this video? #Apple #iPhone4S #Siri #F8ball"
apple,irrelevant,"""Dear @apple"
apple,positive,"started out as a trip to the @apple store. turned into a spontaneous fun evening w @MolleyMoody. we danced while trying on outfits. #girls"
apple,irrelevant,"One thing I want from #ios is searching in the add bar similar to what Firefox or droid phones do. But thnx for a talking Google @apple ..."
apple,positive,"Would you look at that.. @SouthwestAir does @Apple style welcomes as well. http://t.co/t0TrFnk8 #customerappreciation #custserv"
apple,irrelevant,"got the new @apple update"
apple,irrelevant,"""A brick n mortar @Google store? Coming soon to London"
apple,irrelevant,"""Hey @twitter and @apple"
apple,irrelevant,"If the iPhone 4 case fits the 4S why is @nlevenbrown @apple buying a new one?"
apple,irrelevant,"@apple store to get my phone fixed... ppl lined up for 4s http://t.co/aUHQLiVy"
apple,irrelevant,"@ATT just so I have this right.I pre-ordered an iphone last wk and it will be here in a month. I could buy in an @apple store today.really?"
apple,positive,"POLL: http://t.co/Wu6EsvT5 Q:Should @Microsoft consider making its own hardware for #Windows like @Apple does? #Microsoft #Windows #Appl ..."
apple,positive,"POLL: http://t.co/tZBleGaQ Q:Should @Microsoft consider making its own hardware for #Windows like @Apple does? #Microsoft #Windows #Appl ..."
apple,irrelevant,"@ATTCustomerCare @att @apple I already have an ATT wireless line. Can I buy a factory unlocked iPhone 4S with my contract?"
apple,positive,"I promise this iPhone been at 1% battery for the last 3 hours. I see you @apple."
apple,neutral,"@APPLE freaks is Siri available for Iphone 4 yet?"
apple,irrelevant,"#Iphone5 can you please make The battery last longer thanks @Apple"
apple,positive,"""RT @shanmoorthy: Next year is going to be really interesting in tech as @Google"
apple,irrelevant,"""iPhone 4 S now RESERVATION only"
apple,irrelevant,"@apple must be launching a #searchengine - imminent surely. #AppleSearch #AppleCore #bigapple haha! Please be the latter"
apple,positive,"""@FastCompany - The Great Tech War Of 2012: @Apple"
apple,irrelevant,"Apple sold 4 million iPhone 4S units on first weekend - Appletell: http://t.co/vs5r1oox #iPhone4S @Apple #fb"
apple,irrelevant,"""@Apple please put the Tab button back in Pages for iPad. That hold my finger down"
apple,irrelevant,"@RhiannaRaee hanging @apple in tacoma listening to the beatles!"
apple,irrelevant,"""A must read article on @fastcompany about @Apple"
apple,irrelevant,"""Hey @Apple"
apple,irrelevant,"waiting for Jacob @fairview @apple storeee"
apple,irrelevant,"#fail i guess @apple didnt notify these clowns that the iPhone5 isnst out yet.... http://t.co/2yCDNt1B"
apple,positive,"Dear @apple: Integrated tweeting in ios5 RAWKS. Plz consider adding @ and # lookup like @twitter app. Thx! http://t.co/5uHsTEPz"
apple,irrelevant,"@brady I am surprised @apple did not think of/anticipate that......"
apple,negative,"#iMessage is here wid iOS5 RIP #BBM @cultofmac @apple"
apple,neutral,"It's a good thing @apple has not came out with an iCar because I would be in line for one and im sure it would be expensive"
apple,positive,"@apple @internode #icloud #ios5 #piracy omg no wonder ive used all my downloads!!"
apple,negative,"@apple Iphone's & Ipad's beautiful technology but alltogether mainly a marketing platform. It's obscure is'nt it? Apple lost it's touch."
apple,positive,"@JarjarTee @apple That's really good. Makes you happy to pay the infamous @apple tax :)"
apple,irrelevant,"Hall Pass had me rolling...... @Apple bee's lookin for nookie really"
apple,negative,"@coatgal @apple considering his circumstances - suffering faults on/off for long periods -They replaced his phone with a new as a  goodwill"
apple,negative,"""@coatgal @apple Paul had a chat with an advisor explained the problem : cost \u00a3120 repair !!\nBUT wait for it "
apple,positive,"@Apple's Success is Also #Google's Gain as #Mobile #Advertising Balloons http://t.co/0400ynQY"
apple,positive,"The great tech battle ft @facebook @amazon @apple and more http://t.co/ws4lWWXy via @fastcompany"
apple,negative,"Another shrewd business model move by @Amazon http://t.co/OQJRRYFq Rooting for the dark horse in the @facebook @google @apple war? #tech"
apple,irrelevant,"RT @Apple sells 4 million iPhone 4S in 3 days http://t.co/vElmtzNS via @reuters"
apple,positive,"Flowers & Apples shower the Santa Monica @Apple store in honor of #SteveJobs http://t.co/xGf60gMs"
apple,positive,"Do people loved Steve? Check out this photo from @Apple store http://t.co/jIqBGghC"
apple,positive,"""Why @Apple so valuable"
apple,positive,"I am now the proud owner of @apple tv thanks to big bro @steveeadie and family!!"
apple,positive,"Head to our FB page for a link to the @Apple Community Support Page detailing how to turn off #newsstand auto renewal.\n\nhttp://t.co/65HPp0tu"
apple,irrelevant,"@apple y u run out of 64gb iPhone!? Now I have to settle for 32gb. Saved 100$ though(:\n#content"
apple,irrelevant,"@apple is profiting a min of $400 per 4s.  They sold 4 million this weekend. That's another 1.6 Billion to Apples coffers! #worldRecession?"
apple,positive,"RT @kvox: Smart as hell. The Great Tech War Of 2012 (@fmanjoo / @FastCompany) http://t.co/XiJYUoHZ Fab Four: @apple @google @amazon @fac ..."
apple,neutral,"@philipgrey @apple it's kinda sad that's the most relevant tweet I've seen today. Or kinda awesome. I'm not sure. #DevProblems"
apple,negative,"Too bad I'm not an @Apple junkie. #icloud #apple #ios5"
apple,positive,"@Apple buried the ability to manage #newsstand subscriptions under App Store Settings. This is inconvenient at best."
apple,positive,"Smart as hell. The Great Tech War Of 2012 (@fmanjoo / @FastCompany) http://t.co/XiJYUoHZ Fab Four: @apple @google @amazon @facebook"
apple,positive,"RT @TechHamlet: Thank You Steve : A Song Created for Steve Jobs http://t.co/2vtX8ZJf via @TechHamlet @AzRmusic @Apple #stevejobs #apple"
apple,irrelevant,"@pkedrosky @apple I am just waiting for my conf email from iCloud."
apple,positive,"Twitter buzz for Best Buy: http://t.co/9SesENTu - RT @acappellamedia OH: Sales guy @BestBuy: &quot;I'm not selling or using any @apple p..."
apple,irrelevant,"Anyone know why we can only read iBooks on the iPhone and iPad? Any ideas how to read them on mac? @apple"
apple,negative,"Why didn't @apple provide 5GB per device for cloud backup?  Why just 5GB per account?  Silly."
apple,irrelevant,"""Over the weekend"
apple,irrelevant,"""Loving these names. \""""@Google Chases @Apple With Ice Cream Sandwich\"""" - http://t.co/u3LchmGD #mobile"""
apple,irrelevant,"Going to the @apple store today to get this laptop situation figured out"
apple,irrelevant,"gulp...@Apple sells 4 million iPhone 4S in 3 days - Yahoo! Finance http://t.co/Zv7DXrIA via @YahooFinance"
apple,positive,"Is @Apple's voice #tech really as impressive as the net thinks it is? http://t.co/Rbf23CNX #siri"
apple,positive,"""Next year is going to be really interesting in tech as @Google"
apple,irrelevant,"RT @rickholgate: Packed session on @Apple and @Google at #GartnerSYM. Indicator of today's mindshare?"
apple,irrelevant,"Packed session on @Apple and @Google at #GartnerSYM. Indicator of today's mindshare?"
apple,irrelevant,"This!!!!!! RT @DennieB_15 \ud83d\udc66\ud83d\udc67\ud83d\udc69\ud83d\udc68\ud83d\udc76\ud83d\udc75\ud83d\udc74\ud83d\udc71\ud83d\udc72\ud83d\udc73\ud83d\udc77\ud83d\udc82\ud83d\udc78\ud83d\udc6e..... Um why No black people\u2754\u2754\u2754@Apple"
apple,irrelevant,"too many companies don't have @apple management-- 60 sec vid-http://bit.ly/pwLpgQ #entrepreneur #startup @scalecomputing #pioniq"
apple,irrelevant,"I wish someone would gift me an unlocked iPhone 4s. #iPhone @Apple"
apple,positive,"""Now who can guarantee that @apple hd nothing 2 do with @Blackberry RIM server failure?!Days after"
apple,irrelevant,"""RT @Porter_Anderson: \""""3 principal global players will be active in every market...@Amazon"
apple,irrelevant,"RT @bsdalton: @apple underplayed the power of the iPad via @mitchjoel &lt;yup #SOCAPac11"
apple,irrelevant,"Ya hoo! @Apple sells 4 million iPhone 4S in 3 days http://t.co/rvdjSMMi (via @news360app) $AAPL"
apple,irrelevant,"@apple underplayed the power of the iPad via @mitchjoel &lt;yup #SOCAPac11"
apple,positive,"#Siri I could have done with out its not that great #iPhone4S I hear the #iPhone5 is coming out #2013 @apple.inc"
apple,positive,"Wow... @Apple sold 4 million iPhone 4S in a single weekend... http://t.co/WDLHZsza"
apple,irrelevant,"""OH: Sales guy @BestBuy: \""""I'm not selling or using any @apple products during my mourning period over Job's passing.\"""" hmmm.."""
apple,irrelevant,"@Apple main office is #nowplaying  \nA milli - Lil Wayne."
apple,irrelevant,"@iphone4S  #IBM @apple iphone4s. Siri is not Watson @IBMWatson"
apple,irrelevant,"RT @TravisDommert: Is leaving Steve's photo on the @apple home page what he would really want? In his honor...let's get back to innovati ..."
apple,irrelevant,"RT @TravisDommert:Is leaving Steve's photo on the @apple home page what he would really want? In his honor...let's get back to #innov..."
apple,positive,"""Is leaving Steve's photo on the @apple home page what he would really want? In his honor...let's get back to innovation!  Eh"
apple,positive,"@apple @iphone sold more because its in more retail duhhhh. Also woz is correct people dont want tech answer just simple child like ones ok!"
apple,neutral,"Is at the @apple store waiting for a poorly iMac to be seen by a genius. Hopefully this will be painless. Not too bad in here."
apple,positive,"@Apple: Surely iOS5 with it's integrated @Twitter would greatly benefit from moving the # to at least the '123' keyboard page? #simplethings"
apple,negative,"@Apple very disappointed Hogwarts not choice on world clock on iPhone"
apple,positive,"Great video @apple 1987 predicting tablets & a form of #siri at the end of this article RT @jedsinger: (cont) http://t.co/RDBeuCtt"
apple,irrelevant,"IHS: iPhone 4S shows key design and component changes. http://t.co/gZmdzvLe  @apple #apple #iphome4S #ios5"
apple,irrelevant,"IHS: iPhone 4S shows key design and component changes. http://t.co/UxfA8Ukg  @apple #apple #iphome4S #ios5"
apple,neutral,"RT @iancollinsuk: Apple have just announced they sold 4 million phones this weekend. Incredible. That recession continues to bite @Apple"
apple,neutral,"Apple have just announced they sold 4 million phones this weekend. Incredible. That recession continues to bite @apple #recession"
apple,irrelevant,"#BreakingNews @Gizmodo reports: @Apple #iPhone 4S sold over $4 million over the weekend! #TrueStory\n  http://t.co/BEj32s6a"
apple,negative,"Video: SIRI also gets angry. http://t.co/Xx1chZbN  @chrisvoss @apple #apple #siri #iphone4S #Ai"
apple,positive,"""Really @Apple and @ATT - Removing the 3G/EDGE switch on iOS 5? You do realize that you work on the 3G network in places often"
apple,irrelevant,"Apple sold FOUR MILLION iPhone 4S's in the first weekend: http://t.co/DdU2qM7O (via @Apple) #phonerecord #twiceiphone4sales"
apple,irrelevant,"iPhone 4S 8MP camera : It\u00b4s a SONY. http://t.co/X1J8HNZu @sony @apple #apple #iphone4S #cameras"
apple,irrelevant,"iPhone 4S: Setup SIRI for your Tweets. http://t.co/fZ216OiJ @apple #apple #iphone #siri"
apple,irrelevant,"iPhone 4S: Setup SIRI for your Tweets. http://t.co/eyHmHSTM @apple #apple #iphone #siri"
apple,irrelevant,"iPhone 4S: Setup SIRI for your Tweets. http://t.co/uecqHL6k @apple #apple #iphone #siri"
apple,positive,"""Ever since I cleaned my Mighty Mouse ball with alcohol to get it rolling again"
